player1,player2,wins1,wins2,dateYear,dateMonth,dateDay 
MGFC IONTheKid,Untsung,1,0,2015,8,7 
Slappy,Queequeg,1,0,2015,8,7 
Pond,Somar,1,0,2015,8,7 
Grizzy,Pate,1,0,2015,8,7 
Big Words,Upsmash Abbey,1,0,2015,8,7 
Ronk,Hobbs,1,0,2015,8,7 
Kite,Tilligan,1,0,2015,8,7 
Fable,Sarth,1,0,2015,8,7 
SIG Frycook,MGFC IONTheKid,1,0,2015,8,7 
MGFC Cuppa Joe,Slappy,1,0,2015,8,7 
Zelko,Pond,1,0,2015,8,7 
ZEN ADVANCED,Grizzy,1,0,2015,8,7 
D Double Keebs,Big Words,1,0,2015,8,7 
Darksim,Ronk,1,0,2015,8,7 
MGFC Str8wu,Kite,1,0,2015,8,7 
SIG Frycook,Fable,1,0,2015,8,7 
Zelko,MGFC Cuppa Joe,1,0,2015,8,7 
ZEN ADVANCED,D Double Keebs,1,0,2015,8,7 
MGFC Str8wu,Darksim,1,0,2015,8,7 
SIG Frycook,Dudeacockus,1,0,2015,8,7 
Copycat,Zelko,1,0,2015,8,7 
smokely,ZEN ADVANCED,1,0,2015,8,7 
LLDL,MGFC Str8wu,1,0,2015,8,7 
SIG Frycook,Copycat,1,0,2015,8,7 
LLDL,smokely,1,0,2015,8,7 
SIG Frycook,SIG Kevorkian,1,0,2015,8,7 
LLDL,STB yedi,1,0,2015,8,7 
SIG Frycook,LLDL,1,0,2015,8,7 
BERT Qerb,SIG Frycook,1,0,2015,8,7 
BERT Qerb,Swedish Delight,1,0,2015,8,7 
BERT Qerb,Swedish Delight,1,0,2015,8,7 
Pants,8,1,0,2015,8,8 
BAB,snuff,1,0,2015,8,8 
himes,Cross,1,0,2015,8,8 
Zealous5000,NTH,1,0,2015,8,8 
Magus,Shallows,1,0,2015,8,8 
Theftz,Virtual Riot,1,0,2015,8,8 
MGFC IONTheKid,Rifka,1,0,2015,8,8 
Buu,Ween,1,0,2015,8,8 
ZEN ADVANCED,Soggy Milk,1,0,2015,8,8 
MGFC Cuppa Joe,stahp,1,0,2015,8,8 
Copycat,Squeege,1,0,2015,8,8 
Darksim,Lumberjake,1,0,2015,8,8 
Fable,Cure,1,0,2015,8,8 
3VIL Tyrant / YTG / Varun,Regular Chris,1,0,2015,8,8 
SIG Frycook,Pants,1,0,2015,8,8 
himes,BAB,1,0,2015,8,8 
Magus,Zealous5000,1,0,2015,8,8 
Theftz,MGFC IONTheKid,1,0,2015,8,8 
LLDL,Buu,1,0,2015,8,8 
ZEN ADVANCED,MGFC Cuppa Joe,1,0,2015,8,8 
Copycat,Darksim,1,0,2015,8,8 
3VIL Tyrant / YTG / Varun,Fable,1,0,2015,8,8 
SIG Frycook,himes,1,0,2015,8,8 
Magus,Theftz,1,0,2015,8,8 
LLDL,ZEN ADVANCED,1,0,2015,8,8 
Copycat,3VIL Tyrant / YTG / Varun,1,0,2015,8,8 
SIG Frycook,Magus,1,0,2015,8,8 
LLDL,Copycat,1,0,2015,8,8 
SIG Frycook,LLDL,1,0,2015,8,8 
snuff,Cross,1,0,2015,8,8 
NTH,Shallows,1,0,2015,8,8 
Rifka,Virtual Riot,1,0,2015,8,8 
stahp,Soggy Milk,1,0,2015,8,8 
Lumberjake,Squeege,1,0,2015,8,8 
Regular Chris,Cure,1,0,2015,8,8 
Fable,8,1,0,2015,8,8 
Darksim,snuff,1,0,2015,8,8 
MGFC Cuppa Joe,NTH,1,0,2015,8,8 
Buu,Rifka,1,0,2015,8,8 
MGFC IONTheKid,Ween,1,0,2015,8,8 
Zealous5000,stahp,1,0,2015,8,8 
BAB,Lumberjake,1,0,2015,8,8 
Pants,Regular Chris,1,0,2015,8,8 
Fable,Darksim,1,0,2015,8,8 
Buu,MGFC Cuppa Joe,1,0,2015,8,8 
Zealous5000,MGFC IONTheKid,1,0,2015,8,8 
BAB,Pants,1,0,2015,8,8 
Fable,Theftz,1,0,2015,8,8 
himes,Buu,1,0,2015,8,8 
Zealous5000,3VIL Tyrant / YTG / Varun,1,0,2015,8,8 
BAB,ZEN ADVANCED,1,0,2015,8,8 
himes,Fable,1,0,2015,8,8 
Zealous5000,BAB,1,0,2015,8,8 
Copycat,himes,1,0,2015,8,8 
Magus,Zealous5000,1,0,2015,8,8 
Copycat,Magus,1,0,2015,8,8 
Copycat,LLDL,1,0,2015,8,8 
SIG Frycook,Copycat,1,0,2015,8,8 
MAR,Colin,1,0,2015,8,8 
Obstinate,Techmaster Tech,1,0,2015,8,8 
Funk Doctor,Steelguttey,1,0,2015,8,8 
adogdog,Bistatine,1,0,2015,8,8 
Tyler Swift,Advil,1,0,2015,8,8 
Boiko,FLiiNcHy,1,0,2015,8,8 
47,4stocked,1,0,2015,8,8 
ben,Killua,1,0,2015,8,8 
Pig,Betch,1,0,2015,8,8 
9000,Jatt,1,0,2015,8,8 
No,MRain,1,0,2015,8,8 
BubbaKing,Jay,1,0,2015,8,8 
Bubbles (LI),Vari,1,0,2015,8,8 
Coin Chaser,Ty,1,0,2015,8,8 
Strom,Plant,1,0,2015,8,8 
Knut,MAR,1,0,2015,8,8 
Funk Doctor,Obstinate,1,0,2015,8,8 
adogdog,Tyler Swift,1,0,2015,8,8 
Boiko,47,1,0,2015,8,8 
ben,Pig,1,0,2015,8,8 
9000,No,1,0,2015,8,8 
BubbaKing,Bubbles (LI),1,0,2015,8,8 
Coin Chaser,Strom,1,0,2015,8,8 
Knut,Funk Doctor,1,0,2015,8,8 
adogdog,Boiko,1,0,2015,8,8 
ben,9000,1,0,2015,8,8 
Coin Chaser,BubbaKing,1,0,2015,8,8 
Knut,adogdog,1,0,2015,8,8 
ben,Coin Chaser,1,0,2015,8,8 
Knut,ben,1,0,2015,8,8 
Techmaster Tech,Steelguttey,1,0,2015,8,8 
Advil,Bistatine,1,0,2015,8,8 
FLiiNcHy,4stocked,1,0,2015,8,8 
Betch,Killua,1,0,2015,8,8 
Jatt,MRain,1,0,2015,8,8 
Vari,Jay,1,0,2015,8,8 
Plant,Ty,1,0,2015,8,8 
Strom,Colin,1,0,2015,8,8 
Techmaster Tech,Bubbles (LI),1,0,2015,8,8 
Advil,No,1,0,2015,8,8 
FLiiNcHy,Pig,1,0,2015,8,8 
47,Betch,1,0,2015,8,8 
Tyler Swift,Jatt,1,0,2015,8,8 
Obstinate,Vari,1,0,2015,8,8 
MAR,Plant,1,0,2015,8,8 
Techmaster Tech,Strom,1,0,2015,8,8 
Advil,FLiiNcHy,1,0,2015,8,8 
Tyler Swift,47,1,0,2015,8,8 
Obstinate,MAR,1,0,2015,8,8 
Techmaster Tech,Boiko,1,0,2015,8,8 
Funk Doctor,Advil,1,0,2015,8,8 
BubbaKing,Tyler Swift,1,0,2015,8,8 
9000,Obstinate,1,0,2015,8,8 
Funk Doctor,Techmaster Tech,1,0,2015,8,8 
BubbaKing,9000,1,0,2015,8,8 
Coin Chaser,Funk Doctor,1,0,2015,8,8 
BubbaKing,adogdog,1,0,2015,8,8 
BubbaKing,Coin Chaser,1,0,2015,8,8 
ben,BubbaKing,1,0,2015,8,8 
Knut,ben,1,0,2015,8,8 
JS | Foxes,Orbrun,1,0,2015,8,8 
MyQuestForPower,Socks,1,0,2015,8,8 
Vashes,Moosh,1,0,2015,8,8 
FailSafe,JS | Foxes,1,0,2015,8,8 
MyQuestForPower,Vashes,1,0,2015,8,8 
MyQuestForPower,FailSafe,1,0,2015,8,8 
Moosh,Socks,1,0,2015,8,8 
Vashes,Orbrun,1,0,2015,8,8 
Moosh,JS | Foxes,1,0,2015,8,8 
Vashes,Moosh,1,0,2015,8,8 
FailSafe,Vashes,1,0,2015,8,8 
FailSafe,MyQuestForPower,1,0,2015,8,8 
MyQuestForPower,FailSafe,1,0,2015,8,8 
G$,Camel Sauce,1,0,2015,8,9 
Samsonite,Milo,1,0,2015,8,9 
Smokey,Rum,1,0,2015,8,9 
adogdog,Orbit,1,0,2015,8,9 
SBT Beerman,MPG,1,0,2015,8,9 
GSG,B3N,1,0,2015,8,9 
STB Ryobeat,Emil,1,0,2015,8,9 
$LED,Bird Up,1,0,2015,8,9 
G$,Samsonite,1,0,2015,8,9 
Smokey,adogdog,1,0,2015,8,9 
SBT Beerman,GSG,1,0,2015,8,9 
STB Ryobeat,$LED,1,0,2015,8,9 
G$,Smokey,1,0,2015,8,9 
STB Ryobeat,SBT Beerman,1,0,2015,8,9 
STB Ryobeat,G$,1,0,2015,8,9 
Milo,Camel Sauce,1,0,2015,8,9 
Rum,Orbit,1,0,2015,8,9 
MPG,B3N,1,0,2015,8,9 
Emil,Bird Up,1,0,2015,8,9 
Milo,$LED,1,0,2015,8,9 
Rum,GSG,1,0,2015,8,9 
adogdog,MPG,1,0,2015,8,9 
Samsonite,Emil,1,0,2015,8,9 
Milo,Rum,1,0,2015,8,9 
Samsonite,adogdog,1,0,2015,8,9 
Smokey,Milo,1,0,2015,8,9 
Samsonite,SBT Beerman,1,0,2015,8,9 
Smokey,Samsonite,1,0,2015,8,9 
G$,Smokey,1,0,2015,8,9 
G$,STB Ryobeat,1,0,2015,8,9 
STB Ryobeat,G$,1,0,2015,8,9 
Subtle,1+1=3,1,0,2015,8,9 
Nerd,Schned,1,0,2015,8,9 
SnooSnoo,Count,1,0,2015,8,9 
Funk Doctor,Davey Jones,1,0,2015,8,9 
Subtle,BubbaKing,1,0,2015,8,9 
JKJ,Nerd,1,0,2015,8,9 
Lefty,SnooSnoo,1,0,2015,8,9 
Coin Chaser,Funk Doctor,1,0,2015,8,9 
JKJ,Subtle,1,0,2015,8,9 
Coin Chaser,Lefty,1,0,2015,8,9 
JKJ,Coin Chaser,1,0,2015,8,9 
Funk Doctor,1+1=3,1,0,2015,8,9 
SnooSnoo,Schned,1,0,2015,8,9 
Nerd,Count,1,0,2015,8,9 
BubbaKing,Davey Jones,1,0,2015,8,9 
SnooSnoo,Funk Doctor,1,0,2015,8,9 
Nerd,BubbaKing,1,0,2015,8,9 
Subtle,SnooSnoo,1,0,2015,8,9 
Lefty,Nerd,1,0,2015,8,9 
Lefty,Subtle,1,0,2015,8,9 
Queequeg,Stoked,1,0,2015,8,10 
Spoo,Nick,1,0,2015,8,10 
HRC Typo,Misfit,1,0,2015,8,10 
Animeh,Aqua,1,0,2015,8,10 
Sunglasses,Gottem,1,0,2015,8,10 
SPK Monk,Astrum,1,0,2015,8,10 
JFlex,Queequeg,1,0,2015,8,10 
Jesse Notaggart,Park,1,0,2015,8,10 
Joliepolieolie,Ando,1,0,2015,8,10 
Jagger,Turtle,1,0,2015,8,10 
Nando,Spoo,1,0,2015,8,10 
HBA Risen,alaa,1,0,2015,8,10 
Storms,HRC Typo,1,0,2015,8,10 
FliP,Rugs,1,0,2015,8,10 
Twebb,Animeh,1,0,2015,8,10 
Kami / Vinsmoke ,Kunai,1,0,2015,8,10 
SIG Zofrea,Oxi,1,0,2015,8,10 
Faber,Cirocboy,1,0,2015,8,10 
SIG Frycook,Sunglasses,1,0,2015,8,10 
2Saint,Younger,1,0,2015,8,10 
ZEN ADVANCED,SPK Monk,1,0,2015,8,10 
IPlayFalcon,BackLash,1,0,2015,8,10 
JFlex,Jesse Notaggart,1,0,2015,8,10 
Joliepolieolie,Jagger,1,0,2015,8,10 
Nando,HBA Risen,1,0,2015,8,10 
Storms,FliP,1,0,2015,8,10 
Twebb,Kami / Vinsmoke ,1,0,2015,8,10 
SIG Zofrea,Faber,1,0,2015,8,10 
SIG Frycook,2Saint,1,0,2015,8,10 
ZEN ADVANCED,IPlayFalcon,1,0,2015,8,10 
JFlex,Joliepolieolie,1,0,2015,8,10 
Nando,Storms,1,0,2015,8,10 
Twebb,SIG Zofrea,1,0,2015,8,10 
SIG Frycook,ZEN ADVANCED,1,0,2015,8,10 
Nando,JFlex,1,0,2015,8,10 
SIG Frycook,Twebb,1,0,2015,8,10 
Nando,SIG Frycook,1,0,2015,8,10 
BackLash,Stoked,1,0,2015,8,10 
Cirocboy,Nick,1,0,2015,8,10 
Kunai,Misfit,1,0,2015,8,10 
Rugs,Aqua,1,0,2015,8,10 
Turtle,Gottem,1,0,2015,8,10 
Park,Astrum,1,0,2015,8,10 
BackLash,SPK Monk,1,0,2015,8,10 
Younger,Sunglasses,1,0,2015,8,10 
Cirocboy,Oxi,1,0,2015,8,10 
Kunai,Animeh,1,0,2015,8,10 
HRC Typo,Rugs,1,0,2015,8,10 
Spoo,alaa,1,0,2015,8,10 
Ando,Turtle,1,0,2015,8,10 
Park,Queequeg,1,0,2015,8,10 
FliP,BackLash,1,0,2015,8,10 
Younger,HBA Risen,1,0,2015,8,10 
Jagger,Cirocboy,1,0,2015,8,10 
Kunai,Jesse Notaggart,1,0,2015,8,10 
IPlayFalcon,HRC Typo,1,0,2015,8,10 
2Saint,Spoo,1,0,2015,8,10 
Faber,Ando,1,0,2015,8,10 
Park,Kami / Vinsmoke ,1,0,2015,8,10 
Younger,FliP,1,0,2015,8,10 
Jagger,Kunai,1,0,2015,8,10 
2Saint,IPlayFalcon,1,0,2015,8,10 
Faber,Park,1,0,2015,8,10 
SIG Zofrea,Younger,1,0,2015,8,10 
ZEN ADVANCED,Jagger,1,0,2015,8,10 
Joliepolieolie,2Saint,1,0,2015,8,10 
Storms,Faber,1,0,2015,8,10 
SIG Zofrea,ZEN ADVANCED,1,0,2015,8,10 
Storms,Joliepolieolie,1,0,2015,8,10 
JFlex,SIG Zofrea,1,0,2015,8,10 
Storms,Twebb,1,0,2015,8,10 
JFlex,Storms,1,0,2015,8,10 
JFlex,SIG Frycook,1,0,2015,8,10 
JFlex,Nando,1,0,2015,8,10 
JFlex,Nando,1,0,2015,8,10 
Apple,The Other One,1,0,2015,8,10 
Fable,Grizzy,1,0,2015,8,10 
AD,Hobbs,1,0,2015,8,10 
LLDL,Atlas / Betty Spaghetti,1,0,2015,8,10 
Downey Soft,Llamuh,1,0,2015,8,10 
STB yedi,Somar,1,0,2015,8,10 
Arias,Scooter Dave,1,0,2015,8,10 
Scrandino,Scrap Goblin,1,0,2015,8,10 
Hawaiian Brian,DHC,1,0,2015,8,10 
SabreReaper / Thunder Snail,Abiding Truth,1,0,2015,8,10 
Jag,KillemDefoe,1,0,2015,8,10 
Four,Magister,1,0,2015,8,10 
Rush,MadCozBad,1,0,2015,8,10 
CIZ,Apple,1,0,2015,8,10 
Fable,AD,1,0,2015,8,10 
LLDL,Downey Soft,1,0,2015,8,10 
STB yedi,Arias,1,0,2015,8,10 
Eggm,Scrandino,1,0,2015,8,10 
Hawaiian Brian,SabreReaper / Thunder Snail,1,0,2015,8,10 
Kofi,Jag,1,0,2015,8,10 
Four,Rush,1,0,2015,8,10 
CIZ,Fable,1,0,2015,8,10 
STB yedi,LLDL,1,0,2015,8,10 
Eggm,Hawaiian Brian,1,0,2015,8,10 
Kofi,Four,1,0,2015,8,10 
CIZ,STB yedi,1,0,2015,8,10 
Eggm,Kofi,1,0,2015,8,10 
Eggm,CIZ,1,0,2015,8,10 
Grizzy,Hobbs,1,0,2015,8,10 
Atlas / Betty Spaghetti,Llamuh,1,0,2015,8,10 
Somar,Scooter Dave,1,0,2015,8,10 
DHC,Abiding Truth,1,0,2015,8,10 
MadCozBad,Magister,1,0,2015,8,10 
Rush,The Other One,1,0,2015,8,10 
Jag,Grizzy,1,0,2015,8,10 
Atlas / Betty Spaghetti,SabreReaper / Thunder Snail,1,0,2015,8,10 
Scrandino,Somar,1,0,2015,8,10 
Arias,Scrap Goblin,1,0,2015,8,10 
Downey Soft,DHC,1,0,2015,8,10 
AD,KillemDefoe,1,0,2015,8,10 
Apple,MadCozBad,1,0,2015,8,10 
Rush,Jag,1,0,2015,8,10 
Atlas / Betty Spaghetti,Scrandino,1,0,2015,8,10 
Arias,Downey Soft,1,0,2015,8,10 
AD,Apple,1,0,2015,8,10 
LLDL,Rush,1,0,2015,8,10 
Fable,Atlas / Betty Spaghetti,1,0,2015,8,10 
Four,Arias,1,0,2015,8,10 
AD,Hawaiian Brian,1,0,2015,8,10 
Fable,LLDL,1,0,2015,8,10 
AD,Four,1,0,2015,8,10 
Kofi,Fable,1,0,2015,8,10 
STB yedi,AD,1,0,2015,8,10 
Kofi,STB yedi,1,0,2015,8,10 
CIZ,Kofi,1,0,2015,8,10 
CIZ,Eggm,1,0,2015,8,10 
CIZ,Eggm,1,0,2015,8,10 
A11R,Kermit,1,0,2015,8,13 
Wild (LI),core,1,0,2015,8,13 
Animal,A11R,1,0,2015,8,13 
Mr.Anderson,h!ggins,1,0,2015,8,13 
9000,Questionable,1,0,2015,8,13 
Subtle,Craacken,1,0,2015,8,13 
JKJ,Young Visionary,1,0,2015,8,13 
Funk Doctor,KoKo,1,0,2015,8,13 
Coin Chaser,Hairy Llama,1,0,2015,8,13 
adogdog,Dimach,1,0,2015,8,13 
Codi,Wild (LI),1,0,2015,8,13 
Royal Flush ,Syko,1,0,2015,8,13 
Che$$,Bishop,1,0,2015,8,13 
Veda,Wedge,1,0,2015,8,13 
Kaeon,Ferret,1,0,2015,8,13 
Ozai,Chompsky,1,0,2015,8,13 
Lefty,NotLee,1,0,2015,8,13 
Nerd,Phazon,1,0,2015,8,13 
Animal,Mr.Anderson,1,0,2015,8,13 
Subtle,9000,1,0,2015,8,13 
JKJ,Funk Doctor,1,0,2015,8,13 
Coin Chaser,adogdog,1,0,2015,8,13 
Codi,Royal Flush ,1,0,2015,8,13 
Che$$,Veda,1,0,2015,8,13 
Kaeon,Ozai,1,0,2015,8,13 
Lefty,Nerd,1,0,2015,8,13 
Animal,Subtle,1,0,2015,8,13 
JKJ,Coin Chaser,1,0,2015,8,13 
Codi,Che$$,1,0,2015,8,13 
Kaeon,Lefty,1,0,2015,8,13 
Animal,JKJ,1,0,2015,8,13 
Codi,Kaeon,1,0,2015,8,13 
Animal,Codi,1,0,2015,8,13 
Phazon,Kermit,1,0,2015,8,13 
core,Dimach,1,0,2015,8,13 
Phazon,NotLee,1,0,2015,8,13 
Chompsky,Ferret,1,0,2015,8,13 
Wedge,Bishop,1,0,2015,8,13 
Syko,Wild (LI),1,0,2015,8,13 
core,Hairy Llama,1,0,2015,8,13 
KoKo,Young Visionary,1,0,2015,8,13 
Craacken,Questionable,1,0,2015,8,13 
h!ggins,A11R,1,0,2015,8,13 
adogdog,Phazon,1,0,2015,8,13 
Funk Doctor,Chompsky,1,0,2015,8,13 
9000,Wedge,1,0,2015,8,13 
Mr.Anderson,Syko,1,0,2015,8,13 
Nerd,core,1,0,2015,8,13 
Ozai,KoKo,1,0,2015,8,13 
Veda,Craacken,1,0,2015,8,13 
h!ggins,Royal Flush ,1,0,2015,8,13 
adogdog,Funk Doctor,1,0,2015,8,13 
9000,Mr.Anderson,1,0,2015,8,13 
Ozai,Nerd,1,0,2015,8,13 
Veda,h!ggins,1,0,2015,8,13 
Che$$,adogdog,1,0,2015,8,13 
Lefty,9000,1,0,2015,8,13 
Subtle,Ozai,1,0,2015,8,13 
Veda,Coin Chaser,1,0,2015,8,13 
Lefty,Che$$,1,0,2015,8,13 
Subtle,Veda,1,0,2015,8,13 
Lefty,JKJ,1,0,2015,8,13 
Subtle,Kaeon,1,0,2015,8,13 
Subtle,Lefty,1,0,2015,8,13 
Codi,Subtle,1,0,2015,8,13 
Animal,Codi,1,0,2015,8,13 
Hipstarr,Sticky Icky,1,0,2015,8,13 
OpieOpie,Juiceee,1,0,2015,8,13 
Speez,Thinkingman,1,0,2015,8,13 
pab,John,1,0,2015,8,13 
Oreo,Toe,1,0,2015,8,13 
Mike$,Devil Hunter,1,0,2015,8,13 
Wavy J,RLLN,1,0,2015,8,13 
AYZ,JP,1,0,2015,8,13 
Honest Falco,iNFlux,1,0,2015,8,13 
Nuggets,Roka,1,0,2015,8,13 
Andromeceles,Orange,1,0,2015,8,13 
Puff,UHart | Obliviouz Ninja,1,0,2015,8,13 
Tas the Tyrant,Proto,1,0,2015,8,13 
Mr. Pointy,Enemy,1,0,2015,8,13 
WPI | Potates,Condor,1,0,2015,8,13 
Miyagi,Radnotsad,1,0,2015,8,13 
Scale,christian,1,0,2015,8,13 
Scrub,GOE,1,0,2015,8,13 
Arty,Candi,1,0,2015,8,13 
Tai Chi Fox,Tortuga,1,0,2015,8,13 
Blackout,Squill,1,0,2015,8,13 
Drug Dude,Joff,1,0,2015,8,13 
Sure,Rise of Koney,1,0,2015,8,13 
Edwin Dexter,Not Roy,1,0,2015,8,13 
9th Place,Mr. Kundi6,1,0,2015,8,13 
MARU,Disco,1,0,2015,8,13 
Slox,Hipstarr,1,0,2015,8,13 
Speez,OpieOpie,1,0,2015,8,13 
Oreo,pab,1,0,2015,8,13 
Mike$,Wavy J,1,0,2015,8,13 
Noodles,AYZ,1,0,2015,8,13 
Nuggets,Honest Falco,1,0,2015,8,13 
Awsmsean,Andromeceles,1,0,2015,8,13 
Puff,Tas the Tyrant,1,0,2015,8,13 
Swiftbass,Mr. Pointy,1,0,2015,8,13 
Miyagi,WPI | Potates,1,0,2015,8,13 
Scale,Scrub,1,0,2015,8,13 
Arty,Tai Chi Fox,1,0,2015,8,13 
The Chocolate Shotgun,Blackout,1,0,2015,8,13 
Drug Dude,Sure,1,0,2015,8,13 
Lint,Edwin Dexter,1,0,2015,8,13 
9th Place,MARU,1,0,2015,8,13 
Slox,Speez,1,0,2015,8,13 
Mike$,Oreo,1,0,2015,8,13 
Noodles,Nuggets,1,0,2015,8,13 
Puff,Awsmsean,1,0,2015,8,13 
Swiftbass,Miyagi,1,0,2015,8,13 
Arty,Scale,1,0,2015,8,13 
The Chocolate Shotgun,Drug Dude,1,0,2015,8,13 
Lint,9th Place,1,0,2015,8,13 
Slox,Mike$,1,0,2015,8,13 
Noodles,Puff,1,0,2015,8,13 
Swiftbass,Arty,1,0,2015,8,13 
The Chocolate Shotgun,Lint,1,0,2015,8,13 
Slox,Noodles,1,0,2015,8,13 
Swiftbass,The Chocolate Shotgun,1,0,2015,8,13 
Slox,Swiftbass,1,0,2015,8,13 
Thinkingman,Juiceee,1,0,2015,8,13 
Toe,John,1,0,2015,8,13 
RLLN,Devil Hunter,1,0,2015,8,13 
Roka,iNFlux,1,0,2015,8,13 
Proto,UHart | Obliviouz Ninja,1,0,2015,8,13 
Condor,Radnotsad,1,0,2015,8,13 
GOE,christian,1,0,2015,8,13 
Tortuga,Candi,1,0,2015,8,13 
Rise of Koney,Joff,1,0,2015,8,13 
Disco,Mr. Kundi6,1,0,2015,8,13 
MARU,Sticky Icky,1,0,2015,8,13 
Edwin Dexter,Thinkingman,1,0,2015,8,13 
Toe,Sure,1,0,2015,8,13 
Blackout,RLLN,1,0,2015,8,13 
Tai Chi Fox,JP,1,0,2015,8,13 
Scrub,Roka,1,0,2015,8,13 
Orange,WPI | Potates,1,0,2015,8,13 
Mr. Pointy,Proto,1,0,2015,8,13 
Tas the Tyrant,Enemy,1,0,2015,8,13 
Andromeceles,Condor,1,0,2015,8,13 
Honest Falco,GOE,1,0,2015,8,13 
AYZ,Tortuga,1,0,2015,8,13 
Wavy J,Squill,1,0,2015,8,13 
pab,Rise of Koney,1,0,2015,8,13 
OpieOpie,Not Roy,1,0,2015,8,13 
Disco,Hipstarr,1,0,2015,8,13 
Edwin Dexter,MARU,1,0,2015,8,13 
Blackout,Toe,1,0,2015,8,13 
Scrub,Tai Chi Fox,1,0,2015,8,13 
Mr. Pointy,Orange,1,0,2015,8,13 
Andromeceles,Tas the Tyrant,1,0,2015,8,13 
Honest Falco,AYZ,1,0,2015,8,13 
pab,Wavy J,1,0,2015,8,13 
Disco,OpieOpie,1,0,2015,8,13 
Awsmsean,Edwin Dexter,1,0,2015,8,13 
Nuggets,Blackout,1,0,2015,8,13 
Oreo,Scrub,1,0,2015,8,13 
Mr. Pointy,Speez,1,0,2015,8,13 
9th Place,Andromeceles,1,0,2015,8,13 
Drug Dude,Honest Falco,1,0,2015,8,13 
Scale,pab,1,0,2015,8,13 
Miyagi,Disco,1,0,2015,8,13 
Awsmsean,Nuggets,1,0,2015,8,13 
Mr. Pointy,Oreo,1,0,2015,8,13 
9th Place,Drug Dude,1,0,2015,8,13 
Scale,Miyagi,1,0,2015,8,13 
Awsmsean,Arty,1,0,2015,8,13 
Lint,Mr. Pointy,1,0,2015,8,13 
Mike$,9th Place,1,0,2015,8,13 
Scale,Puff,1,0,2015,8,13 
Lint,Awsmsean,1,0,2015,8,13 
Mike$,Scale,1,0,2015,8,13 
Noodles,Lint,1,0,2015,8,13 
The Chocolate Shotgun,Mike$,1,0,2015,8,13 
Noodles,The Chocolate Shotgun,1,0,2015,8,13 
Swiftbass,Noodles,1,0,2015,8,13 
Slox,Swiftbass,1,0,2015,8,13 
Slade,DSJ,1,0,2015,8,14 
Qz,jubjub,1,0,2015,8,14 
Evan,Radish,1,0,2015,8,14 
Oldboy,Pistols,1,0,2015,8,14 
K8A,Slade,1,0,2015,8,14 
JoJo,Slade,1,0,2015,8,14 
Daky,Ando,1,0,2015,8,14 
Kami / Vinsmoke ,pug,1,0,2015,8,14 
Serf,Poopdood,1,0,2015,8,14 
TSC File,Qz,1,0,2015,8,14 
skipper,core,1,0,2015,8,14 
Emil,Evan,1,0,2015,8,14 
Tse,ScRums,1,0,2015,8,14 
JPO,Oldboy,1,0,2015,8,14 
Big Train,Jeff,1,0,2015,8,14 
hos delgado,Randy,1,0,2015,8,14 
2%Milk,Guy,1,0,2015,8,14 
Havok,K8A,1,0,2015,8,14 
[FISA] Atsushi,Zyam,1,0,2015,8,14 
2Saint,Cato,1,0,2015,8,14 
Sid,strafty,1,0,2015,8,14 
JoJo,Daky,1,0,2015,8,14 
Kami / Vinsmoke ,Serf,1,0,2015,8,14 
TSC File,skipper,1,0,2015,8,14 
Tse,Emil,1,0,2015,8,14 
JPO,Big Train,1,0,2015,8,14 
hos delgado,2%Milk,1,0,2015,8,14 
Havok,[FISA] Atsushi,1,0,2015,8,14 
2Saint,Sid,1,0,2015,8,14 
JoJo,Kami / Vinsmoke ,1,0,2015,8,14 
TSC File,Tse,1,0,2015,8,14 
JPO,hos delgado,1,0,2015,8,14 
2Saint,Havok,1,0,2015,8,14 
JoJo,TSC File,1,0,2015,8,14 
JPO,2Saint,1,0,2015,8,14 
JoJo,JPO,1,0,2015,8,14 
DSJ,strafty,1,0,2015,8,14 
jubjub,Guy,1,0,2015,8,14 
Jeff,Radish,1,0,2015,8,14 
ScRums,Pistols,1,0,2015,8,14 
Poopdood,Slade,1,0,2015,8,14 
Cato,DSJ,1,0,2015,8,14 
K8A,Zyam,1,0,2015,8,14 
Randy,jubjub,1,0,2015,8,14 
Oldboy,Jeff,1,0,2015,8,14 
ScRums,Evan,1,0,2015,8,14 
Qz,core,1,0,2015,8,14 
pug,Poopdood,1,0,2015,8,14 
Slade,Ando,1,0,2015,8,14 
Emil,Cato,1,0,2015,8,14 
skipper,K8A,1,0,2015,8,14 
Serf,Randy,1,0,2015,8,14 
Daky,Oldboy,1,0,2015,8,14 
ScRums,Sid,1,0,2015,8,14 
[FISA] Atsushi,Qz,1,0,2015,8,14 
pug,2%Milk,1,0,2015,8,14 
Slade,Big Train,1,0,2015,8,14 
skipper,Emil,1,0,2015,8,14 
Daky,Serf,1,0,2015,8,14 
[FISA] Atsushi,ScRums,1,0,2015,8,14 
Slade,pug,1,0,2015,8,14 
hos delgado,skipper,1,0,2015,8,14 
Havok,Daky,1,0,2015,8,14 
Kami / Vinsmoke ,[FISA] Atsushi,1,0,2015,8,14 
Tse,Slade,1,0,2015,8,14 
Havok,hos delgado,1,0,2015,8,14 
Tse,Kami / Vinsmoke ,1,0,2015,8,14 
Havok,TSC File,1,0,2015,8,14 
2Saint,Tse,1,0,2015,8,14 
2Saint,Havok,1,0,2015,8,14 
2Saint,JPO,1,0,2015,8,14 
